Name	NickName	type	charge	scharge	a0	DeltaG	DeltaH	S	a1	a2	a3	a4	c1	c2	omega	Ag+	Al+3	Am+3	Ar	Au+	BO2-	Ba+2	Be+2	Bi+3	Br-	Ca+2	Cd+2	Ce+3	Cl-	Co+3	Cr+3	Cs+	Cu+	Dy+3	Er+3	Eu+3	F-	Fe+3	Fr+	Ga+3	GdO+	H+	H2O	HAsO4-2	HCO3-	HPO4-2	He	Hf+4	Hg+2	HoO+	I-	In+3	K+	Kr	La+3	Li+	Lu+3	Mg+2	Mn+2	MoO4-2	NO3-	Na+	NbO3-	Nd+3	Ne	Ni+2	Pb+2	Pd+2	Pm+3	Pr+3	Pt+2	Ra+2	Rb+	Rh+3	Rn	RuO4-2	SO4-2	Sc+3	SeO4-2	SiO2	Sm+3	Sn+2	Sr+2	Tb+3	TcO4-	Tl+3	Tm+3	U+3	VO4-3	WO4-2	Xe	Y+3	Yb+3	Zn+2	Zr+4	e-
ADIPATE	adi	0	-2	0	4	-159390	-227780	32.9	14.7868	26.7894	-1.4877	-3.8864	10.2229	-4.3931	2.7131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-14	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
ADIPIC-ACID	ADIAC	0	0	0	4	-172790	-229750	81.3	17.5058	32.9525	-2.8895	-4.1412	73.6536	2.9529	-0.0484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	-14	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
ALANINE	ALA(AQ)	0	0	0	4	-88810	-132500	38.83	14.9	1.74	7.16	-3.69	49.5	-7	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	-10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ALANATE	ALAN	0	-1	0	4	-74660	-120910	30.25	10.6281	17.3648	0.6505	-3.4968	12.685	-4.1859	1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	-10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ARGININE	ARG(AQ)	0	0	0	4	-57360	-143060	80.06	28.83	8.21	7.2	-5.95	94.8	-12.5	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	-28	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
ARGININE+	ARG+(AQ)	0	1	0	4	-69930	-154880	82.57	31.72	0.22	5.46	-5.15	103.8	-9.6	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	-28	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
ARGININE-	ARG-(AQ)	0	-1	0	4	-40340	-129420	68.72	31.28	13.76	32.12	-9.94	141.9	-19.6	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	-28	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
ASPARAGINE	ASN(AQ)	0	0	0	4	-125490	-182700	57.88	19.83	2.37	3.76	-4.81	56.5	-11.7	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	-15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
ASPARTIC-ACID	ASP(AQ)	0	0	0	4	-172510	-226340	55.22	18.96	3.05	-6.62	-2.23	58.1	-11.9	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	-11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ASPARTATE	ASP-(AQ)	0	-1	0	4	-167170	-224540	43.34	16.96	5.77	10.11	-6.37	56.3	-15.3	2.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	-11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
AZELAIC-ACID	AZEAC	0	0	0	4	-163660	-240700	101.6	23.9348	47.5253	-6.2031	-4.7436	125.8045	9.2464	0.0862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	-23	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
AZELATE	aze	0	-2	0	4	-150130	-241660	53	21.1627	41.2392	-4.7685	-4.4837	69.5701	-3.6211	2.411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	-23	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
Ag(CO3)-	Ag(CO3)	0	-1	0	4	-111430	-142490	0	2.2588	-2.2632	6.6326	-2.6854	15.2147	-5.1123	1.631	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
Ag(CO3)2-3	Ag(CO3)2	0	-3	0	4	-236890	-304200	-19	3.7128	1.2872	5.2371	-2.8322	36.5589	-8.7993	5.0992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
Ag+2	Ag	0	2	0	4	64300	64200	-21	-0.4299	-8.831	9.221	-2.4139	15.2224	-4.1142	1.3201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
AgCl	AgCl(AQ)	0	0	0	4	-17450	-18270	34.1	5.2088	4.9399	3.8015	-2.9832	9.8168	-1.6698	-0.03	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AgCl2-	AgCl2	0	-1	0	4	-51560	-61130	47	9.5149	15.4544	-0.3312	-3.4178	19.185	-1.4457	0.9169	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AgCl3-2	AgCl3	0	-2	0	4	-82710	-105613	44.5	14.504	27.6363	-5.1192	-3.9214	35.8339	-0.857	2.5402	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AgCl4-3	AgCl4	0	-3	0	4	-112280	-150616	35	20.0386	41.1504	-10.4309	-4.4801	55.0238	0.243	4.2796	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AgOH	AgOH(AQ)	0	0	0	4	-21900	-31800	17.2	2.2885	-2.1912	6.6063	-2.6883	-0.3221	-5.1937	-0.03	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AgO-	AgO	0	-1	0	4	-5500	-16300	13.9	1.464	-4.1994	7.3839	-2.6053	0.8786	-9.4103	1.4171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AgNO3	AgNO3(AQ)	0	0	0	4	-7738	-23320	49	6.766	8.7423	2.3069	-3.1404	24.1485	3.3372	-0.038	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
Al(OH)+2	Al(OH)	0	2	0	4	-165475	-183300	-44.2	2.0469	-2.7813	6.8375	-2.6639	29.7922	-0.3457	1.7247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AlO+	AlO	0	1	0	4	-158188	-170900	-27	2.1705	-2.4811	6.7241	-2.6763	-2.5983	-9.1455	0.957	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AlOH+2	AlOH	0	2	0	4	-165475	-183300	-44.2	2.0469	-2.7813	6.8376	-2.6639	29.7923	-0.3457	1.7247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
HAlO2	HAlO2(AQ)	0	0	0	4	-207700	-227500	5	3.5338	0.8485	5.4132	-2.814	-23.4129	-13.2195	-0.03	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AlO2-	AlO2	0	-1	0	4	-198693	-222125	-7.22	3.7221	3.9954	-1.5879	-2.9441	15.2391	-5.4585	1.7418	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmOH+2	AmOH	0	2	0	4	-190845	-186550	-2.5	2.7959	-0.9559	6.128	-2.7394	-4.8573	-10.0418	1.0929	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmO+	AmO	0	1	0	4	-180340	-171250	13.6	2.8674	-0.7813	6.0593	-2.7466	-35.6706	-18.5768	0.3444	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
HAmO2	HAmO2	0	0	0	4	-221190	-206620	48.7	5.0241	4.4881	3.981	-2.9644	-73.2025	-30.534	-0.03	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmF+2	AmF	0	2	0	4	-214880	-220920	-14.2	-2.8891	-14.828	11.5598	-2.1659	19.5254	-2.4822	1.2776	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmF2+	AmF2	0	1	0	4	-285490	-302130	-10	-2.6218	-14.1804	11.3162	-2.1927	16.1668	-1.8012	0.7003	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmF3	AmF3(AQ)	0	0	0	4	-355030	-386410	-19.6	-2.3562	-13.5317	11.0616	-2.2196	-9.286	-8.2838	-0.03	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmF4-	AmF4	0	-1	0	4	-423020	-474140	-46	-0.9839	-10.1809	9.7446	-2.3581	-26.7871	-21.93	2.3239	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmCl+2	AmCl	0	2	0	4	-175710	-184780	-22	-0.2357	-8.3539	9.0265	-2.4336	18.1703	-3.3178	1.3914	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmCl2+	AmCl2	0	1	0	4	-207730	-224330	-5	2.8832	-0.7385	6.0333	-2.7484	9.7834	-3.7964	0.6305	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmCl3	AmCl3(AQ)	0	0	0	4	-237720	-264600	2.8	6.4188	7.8944	2.6402	-3.1053	-19.2952	-11.7628	-0.03	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmCl4-	AmCl4	0	-1	0	4	-268230	-308380	0.5	11.1715	19.4992	-1.921	-3.585	-48.4478	-27.2169	1.6238	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmNO3+2	AmNO3	0	2	0	4	-171220	-204070	-32	1.3476	-4.4881	7.507	-2.5934	33.6975	1.6122	1.5372	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
Am(NO3)2+	Am(NO3)2	0	1	0	4	-198330	-256390	-4.6	6.1236	7.1736	2.9235	-3.0755	43.5785	7.9761	0.6223	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmNO2+2	AmNO2	0	2	0	4	-153470	-178190	-29.3	0.7899	-5.8466	8.0341	-2.5372	25.9108	-0.9964	1.5067	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AmH2PO4+2	AmH2PO4	0	2	0	4	-417130	-460840	-25.7	1.632	-3.7971	7.2436	-2.6219	43.0978	5.166	1.4477	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmSCN+2	AmSCN	0	2	0	4	-122510	-136050	-31.7	2.2644	-2.2529	6.636	-2.6858	41.0941	4.183	1.5372	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	-10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
Am(SCN)2+	Am(SCN)2	0	1	0	4	-100420	-120030	-4.5	8.0619	11.9065	1.0633	-3.2712	61.241	14.1151	0.6223	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	-20	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
Am(SCN)3	Am(SCN)3(AQ)	0	0	0	4	-78480	-104000	23.2	14.6427	27.9751	-5.2524	-3.9354	70.5618	19.4692	-0.03	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	-30	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
Am(HCO3)+2	Am(HCO3)	0	2	0	4	-286460	-315940	-26.6	0.7185	-6.0241	8.1108	-2.5299	41.5986	4.614	1.4574	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
Am(ClO4)+2	Am(ClO4)	0	2	0	4	-147420	-189870	-35.8	3.4489	0.6429	5.4904	-2.8055	45.5927	5.5441	1.6005	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8
AmCO3+	AmCO3	0	1	0	4	-279730	-280130	103.7	-1.7286	-11.9966	10.4522	-2.283	-38.6375	-15.6435	-1.0199	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
Am(CO3)2-	Am(CO3)2	0	-1	0	4	-412070	-370270	84.7	0	0	0	0	60.6334	14.891	0.3461	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
AmSO4+	AmSO4	0	1	0	4	-326080	-314020	-12.4	1.5392	-4.0158	7.3119	-2.6129	-20.9484	-14.6047	0.7384	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
Am(SO4)2-	Am(SO4)2	0	-1	0	4	-506130	-485990	-4.5	4.6821	3.6494	4.3193	-2.9298	-25.2191	-18.8824	1.6997	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0
Am(Ac)+2	Am(Ac)	0	2	0	4	-235220	-266700	-25.2	2.8878	-0.7273	6.0289	-2.7489	57.3678	10.1565	1.4382	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	-4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Am(Ac)2+	Am(Ac)2	0	1	0	4	-326360	-385560	-4.1	9.4478	15.2906	-0.2668	-3.4111	102.206	28.3793	0.6143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	-8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
Am(Ac)3	Am(Ac)3(AQ)	0	0	0	4	-416630	-505490	10.6	16.8468	33.3569	-7.3677	-4.1579	142.1213	44.3415	-0.03	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	-12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
Am(Lac)+2	Am(Lac)	0	2	0	4	-269140	-319200	-30.5	5.0696	4.6	3.935	-2.9691	80.3905	17.9069	1.5168	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	-6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Am(Lac)2+	Am(Lac)2	0	1	0	4	-396460	-489730	-4.2	14.0044	26.4165	-4.6398	-3.871	155.4532	46.8867	0.6143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	-12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
Am(For)+2	Am(For)	0	2	0	4	-230530	-252410	-25.8	0.9287	-5.5108	7.909	-2.5511	26.7819	-0.505	1.4477	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
